filename,width,height,class,xmin,ymin,xmax,ymax
1469_png.rf.0ea40497aa6228715db2ebe8b291aa19.jpg,640,640,unripe,80,23,148,96
1880_png.rf.0ee741735c171dae91742881cea7b296.jpg,640,640,unripe,31,157,100,242
1880_png.rf.0ee741735c171dae91742881cea7b296.jpg,640,640,unripe,103,249,187,385
1880_png.rf.0ee741735c171dae91742881cea7b296.jpg,640,640,unripe,211,340,275,438
1880_png.rf.0ee741735c171dae91742881cea7b296.jpg,640,640,unripe,195,429,277,528
1880_png.rf.0ee741735c171dae91742881cea7b296.jpg,640,640,unripe,336,346,411,471
1880_png.rf.0ee741735c171dae91742881cea7b296.jpg,640,640,unripe,297,307,353,389
1880_png.rf.0ee741735c171dae91742881cea7b296.jpg,640,640,unripe,375,233,427,318
1880_png.rf.0ee741735c171dae91742881cea7b296.jpg,640,640,unripe,542,253,613,366
1880_png.rf.0ee741735c171dae91742881cea7b296.jpg,640,640,unripe,598,183,640,251
1880_png.rf.0ee741735c171dae91742881cea7b296.jpg,640,640,ripe,435,184,539,342
1880_png.rf.0ee741735c171dae91742881cea7b296.jpg,640,640,ripe,248,377,350,544
2846_png.rf.0f037eeee319c615fd0e6e05d2c14e02.jpg,640,640,ripe,372,233,497,442
2846_png.rf.0f037eeee319c615fd0e6e05d2c14e02.jpg,640,640,ripe,194,184,317,377
2846_png.rf.0f037eeee319c615fd0e6e05d2c14e02.jpg,640,640,unripe,312,190,406,318
2846_png.rf.0f037eeee319c615fd0e6e05d2c14e02.jpg,640,640,unripe,124,275,211,393
2846_png.rf.0f037eeee319c615fd0e6e05d2c14e02.jpg,640,640,unripe,458,346,523,475
2846_png.rf.0f037eeee319c615fd0e6e05d2c14e02.jpg,640,640,unripe,527,303,586,370
238_png.rf.0f3c5dc5a39df96b9bde961436b7615e.jpg,640,640,ripe,314,69,446,195
238_png.rf.0f3c5dc5a39df96b9bde961436b7615e.jpg,640,640,unripe,261,157,306,201
238_png.rf.0f3c5dc5a39df96b9bde961436b7615e.jpg,640,640,unripe,343,402,388,477
238_png.rf.0f3c5dc5a39df96b9bde961436b7615e.jpg,640,640,unripe,394,389,472,514
1568_png.rf.0eeb88d519df588a0f63bd05eec9cafc.jpg,640,640,ripe,87,61,259,206
1568_png.rf.0eeb88d519df588a0f63bd05eec9cafc.jpg,640,640,unripe,279,161,339,246
1568_png.rf.0eeb88d519df588a0f63bd05eec9cafc.jpg,640,640,unripe,437,288,517,405
1568_png.rf.0eeb88d519df588a0f63bd05eec9cafc.jpg,640,640,unripe,236,56,276,109
2035_png.rf.0f70fba84050f59c95a39cba86d29bcd.jpg,640,640,ripe,214,205,325,396
2035_png.rf.0f70fba84050f59c95a39cba86d29bcd.jpg,640,640,unripe,350,179,441,327
2035_png.rf.0f70fba84050f59c95a39cba86d29bcd.jpg,640,640,unripe,101,158,180,281
2035_png.rf.0f70fba84050f59c95a39cba86d29bcd.jpg,640,640,unripe,6,50,57,159
2035_png.rf.0f70fba84050f59c95a39cba86d29bcd.jpg,640,640,unripe,478,180,532,256
37_jpg.rf.0f87e7cdaa9f4765b0ed6bbd31944b6c.jpg,640,640,ripe,197,327,288,436
1884_png.rf.0f40554173c37784fa5bd8d54f4f718d.jpg,640,640,unripe,235,109,283,188
1884_png.rf.0f40554173c37784fa5bd8d54f4f718d.jpg,640,640,unripe,350,248,386,307
1884_png.rf.0f40554173c37784fa5bd8d54f4f718d.jpg,640,640,unripe,421,220,485,302
1884_png.rf.0f40554173c37784fa5bd8d54f4f718d.jpg,640,640,unripe,471,237,561,385
1884_png.rf.0f40554173c37784fa5bd8d54f4f718d.jpg,640,640,ripe,121,165,195,295
5_png.rf.0f42ebc0c79bbf8a3bc6f44baa4e7423.jpg,640,640,ripe,325,181,432,295
5_png.rf.0f42ebc0c79bbf8a3bc6f44baa4e7423.jpg,640,640,ripe,254,186,336,293
5_png.rf.0f42ebc0c79bbf8a3bc6f44baa4e7423.jpg,640,640,unripe,337,122,391,184
196_png.rf.0f952c6377d75b9c52b14922e1210bd0.jpg,640,640,ripe,188,175,293,333
196_png.rf.0f952c6377d75b9c52b14922e1210bd0.jpg,640,640,unripe,125,250,192,348
196_png.rf.0f952c6377d75b9c52b14922e1210bd0.jpg,640,640,unripe,188,352,257,468
196_png.rf.0f952c6377d75b9c52b14922e1210bd0.jpg,640,640,unripe,324,278,380,337
151_jpg.rf.0f91cedfe1868f77dc4d3a9629cb4b86.jpg,640,640,ripe,350,261,553,368
135_png.rf.0f9d6595367936026601db73225f63f2.jpg,640,640,ripe,327,216,404,319
135_png.rf.0f9d6595367936026601db73225f63f2.jpg,640,640,unripe,376,306,422,369
135_png.rf.0f9d6595367936026601db73225f63f2.jpg,640,640,unripe,71,254,107,302
135_png.rf.0f9d6595367936026601db73225f63f2.jpg,640,640,unripe,85,167,106,198
135_png.rf.0f9d6595367936026601db73225f63f2.jpg,640,640,unripe,106,171,127,197
135_png.rf.0f9d6595367936026601db73225f63f2.jpg,640,640,unripe,249,133,286,180
135_png.rf.0f9d6595367936026601db73225f63f2.jpg,640,640,unripe,223,160,253,202
135_png.rf.0f9d6595367936026601db73225f63f2.jpg,640,640,unripe,95,167,165,254
135_png.rf.0f9d6595367936026601db73225f63f2.jpg,640,640,unripe,328,0,373,45
1959_png.rf.0fd436665e4ca6a17b44421161ed712c.jpg,640,640,unripe,211,181,266,245
1959_png.rf.0fd436665e4ca6a17b44421161ed712c.jpg,640,640,unripe,244,233,278,270
1959_png.rf.0fd436665e4ca6a17b44421161ed712c.jpg,640,640,unripe,435,218,475,272
1959_png.rf.0fd436665e4ca6a17b44421161ed712c.jpg,640,640,unripe,517,177,551,208
1959_png.rf.0fd436665e4ca6a17b44421161ed712c.jpg,640,640,ripe,265,173,338,256
1744_png.rf.0f987132c1b90859f3f098fbe3b61115.jpg,640,640,unripe,157,308,208,436
1744_png.rf.0f987132c1b90859f3f098fbe3b61115.jpg,640,640,unripe,583,297,627,374
1744_png.rf.0f987132c1b90859f3f098fbe3b61115.jpg,640,640,ripe,203,273,290,449
1925_png.rf.1003a1135e6f7c293bc6178eff28c24c.jpg,640,640,unripe,384,115,503,315
1925_png.rf.1003a1135e6f7c293bc6178eff28c24c.jpg,640,640,unripe,157,156,261,337
1925_png.rf.1003a1135e6f7c293bc6178eff28c24c.jpg,640,640,unripe,55,266,134,365
1925_png.rf.1003a1135e6f7c293bc6178eff28c24c.jpg,640,640,unripe,482,111,584,268
2191_png.rf.100595d893635e35312290cc3ff56f65.jpg,640,640,unripe,252,274,303,356
2191_png.rf.100595d893635e35312290cc3ff56f65.jpg,640,640,unripe,300,300,363,387
2191_png.rf.100595d893635e35312290cc3ff56f65.jpg,640,640,unripe,127,15,161,58
2191_png.rf.100595d893635e35312290cc3ff56f65.jpg,640,640,unripe,436,112,491,172
2191_png.rf.100595d893635e35312290cc3ff56f65.jpg,640,640,unripe,418,272,446,307
2191_png.rf.100595d893635e35312290cc3ff56f65.jpg,640,640,unripe,447,59,484,100
2814_png.rf.100bd691f084941543622ca5db57b44c.jpg,640,640,unripe,218,190,291,307
2814_png.rf.100bd691f084941543622ca5db57b44c.jpg,640,640,unripe,138,133,211,230
2814_png.rf.100bd691f084941543622ca5db57b44c.jpg,640,640,unripe,151,289,231,413
2814_png.rf.100bd691f084941543622ca5db57b44c.jpg,640,640,unripe,88,292,190,409
2814_png.rf.100bd691f084941543622ca5db57b44c.jpg,640,640,unripe,262,290,370,476
2814_png.rf.100bd691f084941543622ca5db57b44c.jpg,640,640,ripe,169,314,279,480
2093_png.rf.100643dba2699ea8812586f609d6e7c8.jpg,640,640,unripe,223,154,304,331
2093_png.rf.100643dba2699ea8812586f609d6e7c8.jpg,640,640,unripe,179,231,241,304
2093_png.rf.100643dba2699ea8812586f609d6e7c8.jpg,640,640,unripe,176,320,232,408
2093_png.rf.100643dba2699ea8812586f609d6e7c8.jpg,640,640,unripe,93,188,174,339
2093_png.rf.100643dba2699ea8812586f609d6e7c8.jpg,640,640,unripe,477,141,512,206
111_jpg.rf.10284cf770d9704c201fa9c0fb92cb0b.jpg,640,640,ripe,312,217,376,316
111_jpg.rf.10284cf770d9704c201fa9c0fb92cb0b.jpg,640,640,ripe,387,192,458,316
111_jpg.rf.10284cf770d9704c201fa9c0fb92cb0b.jpg,640,640,unripe,482,267,538,346
1717_png.rf.100e3a343f92517c373e3f78a7268956.jpg,640,640,unripe,322,145,363,220
1717_png.rf.100e3a343f92517c373e3f78a7268956.jpg,640,640,ripe,258,122,312,187
1579_png.rf.1039bb44ac85c1c51d282283f54eeae7.jpg,640,640,unripe,201,270,286,445
1655_png.rf.104986b1e2538106756d40abeeb41ffc.jpg,640,640,unripe,178,232,269,373
2325_png.rf.10a2c2e42876055449a8cce5f3656232.jpg,640,640,unripe,366,216,445,387
2325_png.rf.10a2c2e42876055449a8cce5f3656232.jpg,640,640,unripe,265,271,329,382
2325_png.rf.10a2c2e42876055449a8cce5f3656232.jpg,640,640,unripe,442,240,501,363
148_png.rf.10a0572b14778341a371c3ee16bc7a2f.jpg,640,640,ripe,420,199,498,321
148_png.rf.10a0572b14778341a371c3ee16bc7a2f.jpg,640,640,ripe,527,166,591,223
1484_png.rf.10cdef6ddf0d54099ec1b184d03025f3.jpg,640,640,ripe,274,185,439,436
1434_png.rf.10cc9881d414bca6c36c006f6828ab85.jpg,640,640,ripe,417,228,529,356
1434_png.rf.10cc9881d414bca6c36c006f6828ab85.jpg,640,640,unripe,197,121,298,215
1434_png.rf.10cc9881d414bca6c36c006f6828ab85.jpg,640,640,unripe,287,293,344,346
1434_png.rf.10cc9881d414bca6c36c006f6828ab85.jpg,640,640,unripe,404,294,438,346
2289_png.rf.11177ff26f6e07a584bdf8f8e54d7bed.jpg,640,640,unripe,286,220,361,310
2289_png.rf.11177ff26f6e07a584bdf8f8e54d7bed.jpg,640,640,unripe,385,67,447,144
2289_png.rf.11177ff26f6e07a584bdf8f8e54d7bed.jpg,640,640,unripe,438,142,483,183
1283_png.rf.1122c976aa94be6244acd247d550d378.jpg,640,640,unripe,383,264,442,348
1283_png.rf.1122c976aa94be6244acd247d550d378.jpg,640,640,ripe,273,227,391,402
2287_png.rf.11242de6ac652cdffc85f7fcf6e4b5e8.jpg,640,640,unripe,241,236,319,357
2287_png.rf.11242de6ac652cdffc85f7fcf6e4b5e8.jpg,640,640,unripe,475,70,519,138
2287_png.rf.11242de6ac652cdffc85f7fcf6e4b5e8.jpg,640,640,unripe,314,182,411,378
1843_png.rf.1119b4bdc6e8cd5e56133a73d23dee7b.jpg,640,640,ripe,293,282,375,421
1843_png.rf.1119b4bdc6e8cd5e56133a73d23dee7b.jpg,640,640,unripe,1,403,63,498
506_png.rf.1165fc9e4385f9c431d03b8b4a7fe457.jpg,640,640,ripe,100,196,223,398
506_png.rf.1165fc9e4385f9c431d03b8b4a7fe457.jpg,640,640,unripe,213,225,259,296
506_png.rf.1165fc9e4385f9c431d03b8b4a7fe457.jpg,640,640,unripe,243,266,295,335
506_png.rf.1165fc9e4385f9c431d03b8b4a7fe457.jpg,640,640,unripe,419,213,503,350
506_png.rf.1165fc9e4385f9c431d03b8b4a7fe457.jpg,640,640,unripe,328,340,453,499
236_jpg.rf.117d32aa2abbedacf171df40345fae30.jpg,640,640,ripe,165,120,180,152
1422_png.rf.116c8d96832a562a9d8a47db1bb472a3.jpg,640,640,unripe,294,298,388,459
1422_png.rf.116c8d96832a562a9d8a47db1bb472a3.jpg,640,640,unripe,382,176,504,333
1422_png.rf.116c8d96832a562a9d8a47db1bb472a3.jpg,640,640,unripe,136,0,194,27
2089_png.rf.1192d60668539de3841300948f30c80c.jpg,640,640,unripe,138,414,262,595
2089_png.rf.1192d60668539de3841300948f30c80c.jpg,640,640,ripe,29,337,192,577
2089_png.rf.1192d60668539de3841300948f30c80c.jpg,640,640,ripe,214,351,361,578
2214_png.rf.11bee76e6cc67375703499b26fdcf6fd.jpg,640,640,ripe,198,271,288,415
2214_png.rf.11bee76e6cc67375703499b26fdcf6fd.jpg,640,640,unripe,318,282,380,420
2214_png.rf.11bee76e6cc67375703499b26fdcf6fd.jpg,640,640,unripe,420,265,495,363
2214_png.rf.11bee76e6cc67375703499b26fdcf6fd.jpg,640,640,unripe,508,234,552,286
1430_png.rf.1193ee5261778b68894c38cdcf5de69b.jpg,640,640,ripe,239,230,354,454
443_png.rf.11aad1c7d77e2e0434eda24e6c10e6d7.jpg,640,640,unripe,22,218,54,258
443_png.rf.11aad1c7d77e2e0434eda24e6c10e6d7.jpg,640,640,unripe,86,278,126,330
443_png.rf.11aad1c7d77e2e0434eda24e6c10e6d7.jpg,640,640,unripe,252,322,299,400
443_png.rf.11aad1c7d77e2e0434eda24e6c10e6d7.jpg,640,640,unripe,317,251,374,340
443_png.rf.11aad1c7d77e2e0434eda24e6c10e6d7.jpg,640,640,unripe,366,235,462,388
2782_png.rf.11a339c1a4375ecd50f2d58db6198274.jpg,640,640,unripe,326,138,368,193
2782_png.rf.11a339c1a4375ecd50f2d58db6198274.jpg,640,640,unripe,376,155,462,272
2782_png.rf.11a339c1a4375ecd50f2d58db6198274.jpg,640,640,unripe,413,243,467,330
2782_png.rf.11a339c1a4375ecd50f2d58db6198274.jpg,640,640,unripe,111,206,187,323
2782_png.rf.11a339c1a4375ecd50f2d58db6198274.jpg,640,640,ripe,287,244,418,481
2782_png.rf.11a339c1a4375ecd50f2d58db6198274.jpg,640,640,ripe,416,243,549,509
2_jpg.rf.11dbbbf42f262b0fa4573fd04ecb7fd4.jpg,640,640,ripe,235,241,344,366
158-jpg_png.rf.11f2a623e7041654eea846722d222f65.jpg,640,640,ripe,263,297,347,410
158-jpg_png.rf.11f2a623e7041654eea846722d222f65.jpg,640,640,ripe,0,82,64,155
158-jpg_png.rf.11f2a623e7041654eea846722d222f65.jpg,640,640,ripe,0,92,26,160
265_jpg.rf.11e1698d52625eae19a055bfe7e39dd1.jpg,640,640,ripe,274,356,400,521
162_png.rf.11f6c63d7ec7fc42bb625fee94897288.jpg,640,640,ripe,258,146,375,302
162_png.rf.11f6c63d7ec7fc42bb625fee94897288.jpg,640,640,ripe,365,209,485,404
162_png.rf.11f6c63d7ec7fc42bb625fee94897288.jpg,640,640,unripe,290,331,362,441
166_jpg.rf.12071a4a5109355cff75056afc00caf6.jpg,640,640,ripe,176,207,271,333
166_jpg.rf.12071a4a5109355cff75056afc00caf6.jpg,640,640,ripe,280,249,362,365
2845_png.rf.11faccc69d1c8e53b278d8f09b762df5.jpg,640,640,unripe,329,183,397,302
2845_png.rf.11faccc69d1c8e53b278d8f09b762df5.jpg,640,640,unripe,240,347,291,435
2845_png.rf.11faccc69d1c8e53b278d8f09b762df5.jpg,640,640,unripe,250,212,352,389
2845_png.rf.11faccc69d1c8e53b278d8f09b762df5.jpg,640,640,ripe,103,243,228,465
2611_png.rf.120eb15f07d63bd04593e118d6dbaa2d.jpg,640,640,unripe,413,309,502,460
2611_png.rf.120eb15f07d63bd04593e118d6dbaa2d.jpg,640,640,unripe,243,331,315,453
163_png.rf.120b20ec07df4082ccf63c30f9f6889d.jpg,640,640,ripe,211,243,304,404
163_png.rf.120b20ec07df4082ccf63c30f9f6889d.jpg,640,640,unripe,172,177,230,256
163_png.rf.120b20ec07df4082ccf63c30f9f6889d.jpg,640,640,unripe,473,170,544,268
1242_png.rf.12326bb9c5972910248d4f53700ae4db.jpg,640,640,unripe,192,267,341,498
1242_png.rf.12326bb9c5972910248d4f53700ae4db.jpg,640,640,unripe,434,124,528,228
1242_png.rf.12326bb9c5972910248d4f53700ae4db.jpg,640,640,ripe,282,166,465,454
1507_png.rf.124a2d0176195070ffd59c4a32d3f294.jpg,640,640,unripe,281,161,342,261
1507_png.rf.124a2d0176195070ffd59c4a32d3f294.jpg,640,640,unripe,303,260,377,402
1507_png.rf.124a2d0176195070ffd59c4a32d3f294.jpg,640,640,unripe,108,36,156,88
1507_png.rf.124a2d0176195070ffd59c4a32d3f294.jpg,640,640,ripe,86,163,225,401
1507_png.rf.124a2d0176195070ffd59c4a32d3f294.jpg,640,640,ripe,432,278,564,494
1507_png.rf.124a2d0176195070ffd59c4a32d3f294.jpg,640,640,unripe,616,103,640,177
1596_png.rf.1225f6cb9be624233d0d19a8c97005de.jpg,640,640,unripe,142,164,175,206
1596_png.rf.1225f6cb9be624233d0d19a8c97005de.jpg,640,640,unripe,16,147,34,170
1596_png.rf.1225f6cb9be624233d0d19a8c97005de.jpg,640,640,unripe,270,248,309,304
1596_png.rf.1225f6cb9be624233d0d19a8c97005de.jpg,640,640,unripe,369,274,421,376
2305_png.rf.1255c305703f369e97151bc3946c7136.jpg,640,640,unripe,318,248,377,352
2305_png.rf.1255c305703f369e97151bc3946c7136.jpg,640,640,unripe,210,235,290,406
2305_png.rf.1255c305703f369e97151bc3946c7136.jpg,640,640,ripe,115,138,230,387
1327_png.rf.1267eb81670d68fcb421fe90e72148d9.jpg,640,640,unripe,0,174,45,242
1327_png.rf.1267eb81670d68fcb421fe90e72148d9.jpg,640,640,unripe,69,180,118,234
1327_png.rf.1267eb81670d68fcb421fe90e72148d9.jpg,640,640,unripe,365,292,472,470
1327_png.rf.1267eb81670d68fcb421fe90e72148d9.jpg,640,640,unripe,443,308,526,431
0_jpg.rf.1286fa957df310367795bac2541c273d.jpg,640,640,ripe,342,398,479,487
0_jpg.rf.1286fa957df310367795bac2541c273d.jpg,640,640,ripe,418,352,511,411
135_jpg.rf.1275bbddfb3804e22c4c5dedaa5a3280.jpg,640,640,ripe,282,210,361,313
135_jpg.rf.1275bbddfb3804e22c4c5dedaa5a3280.jpg,640,640,unripe,371,228,425,302
135_jpg.rf.1275bbddfb3804e22c4c5dedaa5a3280.jpg,640,640,unripe,344,296,401,379
13_jpg.rf.12685fa4f18092c53f7342e900c794b9.jpg,640,640,ripe,81,93,130,152
13_jpg.rf.12685fa4f18092c53f7342e900c794b9.jpg,640,640,ripe,186,129,266,217
13_jpg.rf.12685fa4f18092c53f7342e900c794b9.jpg,640,640,ripe,370,283,442,366
130_jpg.rf.12a43d6e2ae3ca5655af1c5006f2bc3b.jpg,640,640,ripe,30,356,138,410
130_jpg.rf.12a43d6e2ae3ca5655af1c5006f2bc3b.jpg,640,640,ripe,71,430,179,499
130_jpg.rf.12a43d6e2ae3ca5655af1c5006f2bc3b.jpg,640,640,unripe,0,506,82,562
130_jpg.rf.12a43d6e2ae3ca5655af1c5006f2bc3b.jpg,640,640,unripe,11,183,110,235
129-jpg_png.rf.129c4b33a0b489fa104cd7021977f551.jpg,640,640,ripe,287,296,439,524
1099_png.rf.128b7cbe118cd009beb2444996d8d433.jpg,640,640,ripe,166,315,283,482
254_jpg.rf.128ebc63d436592ea56c8845d66e904b.jpg,640,640,ripe,201,168,262,260
2062_png.rf.12c5d8a0e7d2bc9a83c09c8b6ab4bb48.jpg,640,640,unripe,202,357,264,462
2062_png.rf.12c5d8a0e7d2bc9a83c09c8b6ab4bb48.jpg,640,640,unripe,265,362,332,471
2062_png.rf.12c5d8a0e7d2bc9a83c09c8b6ab4bb48.jpg,640,640,unripe,576,276,615,325
2062_png.rf.12c5d8a0e7d2bc9a83c09c8b6ab4bb48.jpg,640,640,ripe,26,159,131,325
2798_png.rf.12c51943b2112267d82ddff2b0645e66.jpg,640,640,unripe,217,237,307,354
2798_png.rf.12c51943b2112267d82ddff2b0645e66.jpg,640,640,ripe,118,210,239,422
263_jpg.rf.12e6c3a60d8f5a7c101b89831c4942cd.jpg,640,640,ripe,141,255,288,500
1792_png.rf.12ffcc5ccd3fcf1553fe0d7f435e354e.jpg,640,640,unripe,259,346,380,555
1792_png.rf.12ffcc5ccd3fcf1553fe0d7f435e354e.jpg,640,640,unripe,286,82,357,181
1792_png.rf.12ffcc5ccd3fcf1553fe0d7f435e354e.jpg,640,640,ripe,366,249,513,517
2095_png.rf.12f41ac0159711b26248b27bba826ff3.jpg,640,640,ripe,155,291,269,456
2095_png.rf.12f41ac0159711b26248b27bba826ff3.jpg,640,640,unripe,178,185,226,255
2095_png.rf.12f41ac0159711b26248b27bba826ff3.jpg,640,640,unripe,258,225,324,340
2095_png.rf.12f41ac0159711b26248b27bba826ff3.jpg,640,640,unripe,522,0,581,54
105_jpg.rf.132084d36c2718a0b7950c168a9494e7.jpg,640,640,ripe,257,390,425,489
105_jpg.rf.132084d36c2718a0b7950c168a9494e7.jpg,640,640,ripe,199,326,341,408
105_jpg.rf.132084d36c2718a0b7950c168a9494e7.jpg,640,640,ripe,592,488,640,556
105_jpg.rf.132084d36c2718a0b7950c168a9494e7.jpg,640,640,unripe,486,4,580,87
105_jpg.rf.132084d36c2718a0b7950c168a9494e7.jpg,640,640,unripe,322,169,432,239
105_jpg.rf.132084d36c2718a0b7950c168a9494e7.jpg,640,640,unripe,140,212,238,260
105_jpg.rf.132084d36c2718a0b7950c168a9494e7.jpg,640,640,unripe,167,394,232,442
105_jpg.rf.132084d36c2718a0b7950c168a9494e7.jpg,640,640,unripe,190,453,280,505
1394_png.rf.12f26cb46193af250d95768118111c7c.jpg,640,640,unripe,159,218,208,279
1394_png.rf.12f26cb46193af250d95768118111c7c.jpg,640,640,unripe,320,310,369,361
1394_png.rf.12f26cb46193af250d95768118111c7c.jpg,640,640,unripe,296,345,359,418
1394_png.rf.12f26cb46193af250d95768118111c7c.jpg,640,640,unripe,428,308,465,359
1394_png.rf.12f26cb46193af250d95768118111c7c.jpg,640,640,ripe,362,329,463,464
1394_png.rf.12f26cb46193af250d95768118111c7c.jpg,640,640,ripe,429,331,556,507
1711_png.rf.12eee803a1729a8611cfaddbffc307e7.jpg,640,640,unripe,255,314,311,458
1711_png.rf.12eee803a1729a8611cfaddbffc307e7.jpg,640,640,unripe,87,35,173,118
29_jpg.rf.13290fc8e45e84fd1dfe5ba4479d151f.jpg,640,640,ripe,238,215,379,418
29_jpg.rf.13290fc8e45e84fd1dfe5ba4479d151f.jpg,640,640,unripe,133,331,235,493
507_png.rf.135399dc8421c9404f09b22495f33e16.jpg,640,640,unripe,184,189,237,300
507_png.rf.135399dc8421c9404f09b22495f33e16.jpg,640,640,unripe,241,238,274,298
507_png.rf.135399dc8421c9404f09b22495f33e16.jpg,640,640,unripe,317,204,378,274
507_png.rf.135399dc8421c9404f09b22495f33e16.jpg,640,640,unripe,368,185,415,232
507_png.rf.135399dc8421c9404f09b22495f33e16.jpg,640,640,unripe,427,249,471,318
157_jpg.rf.1335e791238730f4f886b9514b7697b9.jpg,640,640,ripe,329,437,399,528
157_jpg.rf.1335e791238730f4f886b9514b7697b9.jpg,640,640,ripe,441,487,523,585
2039_png.rf.1348ea9901509d441175ece49291a3e1.jpg,640,640,unripe,333,191,370,243
2039_png.rf.1348ea9901509d441175ece49291a3e1.jpg,640,640,unripe,411,398,485,528
1938_png.rf.1395170d5423e928e8e4b5e7232667a8.jpg,640,640,unripe,229,240,269,291
1938_png.rf.1395170d5423e928e8e4b5e7232667a8.jpg,640,640,unripe,339,294,384,362
1938_png.rf.1395170d5423e928e8e4b5e7232667a8.jpg,640,640,unripe,518,66,611,139
1938_png.rf.1395170d5423e928e8e4b5e7232667a8.jpg,640,640,ripe,296,201,380,304
154_jpg.rf.135e48df083bd5f4687dde08f2710e47.jpg,640,640,ripe,158,193,295,329
154_jpg.rf.135e48df083bd5f4687dde08f2710e47.jpg,640,640,ripe,263,349,371,478
154_jpg.rf.135e48df083bd5f4687dde08f2710e47.jpg,640,640,ripe,306,177,439,356
294_jpg.rf.139e32537f41448076fea84907604cab.jpg,640,640,ripe,181,235,393,347
1977_png.rf.136cd0c877a49259c50094241425c3c1.jpg,640,640,unripe,203,279,260,384
1977_png.rf.136cd0c877a49259c50094241425c3c1.jpg,640,640,unripe,258,328,346,478
1977_png.rf.136cd0c877a49259c50094241425c3c1.jpg,640,640,unripe,383,375,438,489
1977_png.rf.136cd0c877a49259c50094241425c3c1.jpg,640,640,unripe,587,337,629,400
1977_png.rf.136cd0c877a49259c50094241425c3c1.jpg,640,640,ripe,184,219,294,449
1430_png.rf.13d9e236404865e089627b01546976d3.jpg,640,640,ripe,234,227,357,455
347_jpg.rf.13c6dcb9d89ffb9aac7b93b389c25d73.jpg,640,640,ripe,100,335,372,466
2176_png.rf.13e1b29fd821c25aa6819c140b6420ed.jpg,640,640,unripe,207,113,267,228
2176_png.rf.13e1b29fd821c25aa6819c140b6420ed.jpg,640,640,unripe,248,192,330,319
2176_png.rf.13e1b29fd821c25aa6819c140b6420ed.jpg,640,640,unripe,367,235,434,347
2176_png.rf.13e1b29fd821c25aa6819c140b6420ed.jpg,640,640,unripe,408,90,460,150
2176_png.rf.13e1b29fd821c25aa6819c140b6420ed.jpg,640,640,ripe,425,234,543,397
1364_png.rf.13df32a2091174c7a93d529a48770938.jpg,640,640,ripe,298,267,437,527
1364_png.rf.13df32a2091174c7a93d529a48770938.jpg,640,640,unripe,432,249,538,427
215_jpg.rf.13edb65c1444e423bfb99b6541e4eed4.jpg,640,640,ripe,260,384,350,430
495_png.rf.141b8ad6c0d4979e6742fc8cc2cdf5eb.jpg,640,640,unripe,93,172,193,334
495_png.rf.141b8ad6c0d4979e6742fc8cc2cdf5eb.jpg,640,640,unripe,240,268,330,420
495_png.rf.141b8ad6c0d4979e6742fc8cc2cdf5eb.jpg,640,640,unripe,420,205,552,394
495_png.rf.141b8ad6c0d4979e6742fc8cc2cdf5eb.jpg,640,640,unripe,341,167,387,222
495_png.rf.141b8ad6c0d4979e6742fc8cc2cdf5eb.jpg,640,640,unripe,128,27,188,92
495_png.rf.141b8ad6c0d4979e6742fc8cc2cdf5eb.jpg,640,640,unripe,320,367,437,568
1926_png.rf.141d74919d0e349b07cff96b6f5ddcad.jpg,640,640,unripe,266,309,293,348
1926_png.rf.141d74919d0e349b07cff96b6f5ddcad.jpg,640,640,unripe,305,345,348,404
1926_png.rf.141d74919d0e349b07cff96b6f5ddcad.jpg,640,640,unripe,334,304,410,428
1926_png.rf.141d74919d0e349b07cff96b6f5ddcad.jpg,640,640,unripe,405,298,431,328
1991_png.rf.141694aefa7bb074a85491a8bb46902d.jpg,640,640,ripe,199,209,343,486
1991_png.rf.141694aefa7bb074a85491a8bb46902d.jpg,640,640,ripe,340,238,468,456
1991_png.rf.141694aefa7bb074a85491a8bb46902d.jpg,640,640,unripe,441,156,587,385
1991_png.rf.141694aefa7bb074a85491a8bb46902d.jpg,640,640,unripe,182,73,248,144
1991_png.rf.141694aefa7bb074a85491a8bb46902d.jpg,640,640,unripe,294,386,380,540
34_jpg.rf.1420b69a2d37b75071bc3f5b63ca220d.jpg,640,640,ripe,116,291,283,417
2273_png.rf.14386dbfa9e8477a64812af594244c51.jpg,640,640,unripe,314,245,419,412
2273_png.rf.14386dbfa9e8477a64812af594244c51.jpg,640,640,unripe,258,215,312,301
2273_png.rf.14386dbfa9e8477a64812af594244c51.jpg,640,640,unripe,242,353,338,525
2273_png.rf.14386dbfa9e8477a64812af594244c51.jpg,640,640,unripe,324,414,416,526
1378_png.rf.1456ae10a2fa4aeb8a480e025ebb7385.jpg,640,640,unripe,197,231,306,400
1378_png.rf.1456ae10a2fa4aeb8a480e025ebb7385.jpg,640,640,unripe,300,282,360,384
1378_png.rf.1456ae10a2fa4aeb8a480e025ebb7385.jpg,640,640,unripe,363,242,404,290

1569_png.rf.146de5eace0ad417ce08a3aa56c9ea10.jpg,640,640,unripe,230,287,290,399
1569_png.rf.146de5eace0ad417ce08a3aa56c9ea10.jpg,640,640,unripe,338,370,422,528
2821_png.rf.146ed962d7ab11001c8b449abd9c17f7.jpg,640,640,unripe,195,154,254,241
2821_png.rf.146ed962d7ab11001c8b449abd9c17f7.jpg,640,640,unripe,354,197,438,342
